City,State,Zip,Longitude,Latitude
Roseburg,OR,97470,-123.3521,43.2128
Salem,OR,97301,-122.9971,44.9198
Salem,OR,97301,-122.9874,44.9502
Springfield,OR,97477,-123.0407,44.0826
The Dalles,OR,97058,-121.2058,45.6101
Tillamook,OR,97141,-123.8443,45.4728
Woodburn,OR,97071,-122.876,45.151
Allentown,PA,18109,-75.4303,40.6412
Altoona,PA,16602,-78.406,40.47
Bedford,PA,15522,-78.5017,40.0168
Belle Vernon,PA,15012,-79.8428,40.1375
Bloomsburg,PA,17815,-76.4291,41.0258
Breezewood,PA,15533,-78.2403,39.9994
Brookville,PA,15825,-79.0982,41.1734
Carlisle,PA,17015,-77.1239,40.2341
Chambersburg,PA,17201,-77.6502,39.9106
Clifton Heights,PA,19018,-75.2946,39.9303
Cranberry Township,PA,16066,-80.1032,40.6855
Essington,PA,19029,-75.3042,39.8669
Greensburg,PA,15601,-79.5761,40.3061
Hazleton,PA,18202,-76.0249,40.9819
Hermitage,PA,16148,-80.4704,41.2334
Irwin,PA,15642,-79.6946,40.3214
Johnstown,PA,15904,-78.8475,40.2798
Lancaster,PA,17603,-76.3644,40.0397
Langhorne,PA,19047,-74.9053,40.1633
Latrobe,PA,15650,-79.382,40.2862
Mechanicsburg,PA,17050,-76.9842,40.2403
Mill Hall,PA,17751,-77.523,41.0263
Monroeville,PA,15146,-79.7728,40.4383
N Versailles,PA,15137,-79.7804,40.3682
New Kensington,PA,15068,-79.752,40.5922
New Milford,PA,18834,-75.6811,41.8242
Pittsburgh,PA,15220,-80.0728,40.3912
Pittsburgh,PA,15236,-79.9514,40.3377
Pittsburgh,PA,15237,-80.0114,40.5381
Pittsburgh,PA,15238,-79.8347,40.5378
Pittston,PA,18640,-75.7551,41.3151
Scranton,PA,18508,-75.6547,41.4623
Selinsgrove,PA,17870,-76.8462,40.8248
Smithton,PA,15479,-79.7332,40.1703
State College,PA,16801,-77.8321,40.785
W Mifflin,PA,15122,-79.944,40.3484
Washington,PA,15301,-80.2741,40.1645
Wilkes-Barre,PA,18702,-75.8549,41.2502
Williamsport,PA,17701,-76.9711,41.2502
York,PA,17404,-76.7581,39.9786
Coventry,RI,02816,-71.55,41.6615
Cranston,RI,02920,-71.4552,41.7693
Johnston,RI,02919,-71.5015,41.8245
N Smithfield,RI,02896,-71.5456,41.9763
Warwick,RI,02886,-71.5004,41.6825
Anderson,SC,29621,-82.6705,34.5464
Blacksburg,SC,29702,-81.5092,35.1461
Boiling Springs,SC,29316,-81.956,35.0111
Columbia,SC,29203,-81.0227,34.0644
Columbia,SC,29212,-81.1546,34.0755
Greenville,SC,29615,-82.3444,34.8936
Myrtle Beach,SC,29577,-78.8971,33.6806
Myrtle Beach,SC,29588,-78.9903,33.6411
N Charleston,SC,29406,-80.0443,32.9355
N Myrtle Beach,SC,29582,-78.6859,33.8234
North Charleston,SC,29418,-80.0285,32.869
Rock Hill,SC,29730,-81.0068,34.8548
Spartanburg,SC,29301,-81.993,34.9207
St George,SC,29477,-80.6026,33.1948
Surfside Beach,SC,29575,-78.9727,33.6211
West Columbia,SC,29169,-81.1087,34.0035
Yemassee,SC,29945,-80.8553,32.6964
Rapid City,SD,57701,-103.2032,44.107
Sioux Falls,SD,57103,-96.6776,43.5455
Sioux Falls,SD,57107,-96.766,43.6018
Cleveland,TN,37312,-84.8681,35.2132
Fairview,TN,37062,-87.1716,36.0253
Jackson,TN,38305,-88.8236,35.675
Knoxville,TN,37932,-84.2374,35.88
Memphis,TN,38125,-89.8276,35.0491
Pigeon Forge,TN,37863,-83.578,35.8086
Pigeon Forge,TN,37863,-83.5497,35.7812
Abilene,TX,79601,-99.6435,32.4394
Abilene,TX,79601,-99.7728,32.4106
Allen,TX,75013,-96.6775,33.1041
Amarillo,TX,79103,-101.8195,35.192
Amarillo,TX,79109,-101.8663,35.1926
Amarillo,TX,79111,-101.7245,35.1932
Anthony,TX,79821,-106.5808,31.9976
Arlington,TX,76011,-97.0638,32.7562
Arlington,TX,76017,-97.1835,32.6463
Arlington,TX,76017,-97.1341,32.6671
Austin,TX,78702,-97.7303,30.2765
Austin,TX,78704,-97.7419,30.2334
Austin,TX,78741,-97.6916,30.2178
Austin,TX,78752,-97.7049,30.3324
Baytown,TX,77521,-95.0345,29.7962
Baytown,TX,77521,-94.9819,29.8056
Big Spring,TX,79720,-101.4542,32.26
Boerne,TX,78006,-98.7232,29.7805
Brenham,TX,77833,-96.3955,30.1378
Brookshire,TX,77423,-95.9513,29.7812
Brownsville,TX,78520,-97.504,25.9428
Brownsville,TX,78526,-97.4837,25.9883
Bryan,TX,77807,-96.4268,30.7257
Burleson,TX,76028,-97.2305,32.7004
Canton,TX,75103,-95.8624,32.5546
Carthage,TX,75633,-94.3191,32.0972
Cisco,TX,76437,-98.8997,32.3749
College Station,TX,77840,-96.3342,30.6272
Conroe,TX,77303,-95.478,30.3377
Corinth,TX,76205,-97.1776,33.2891
Corpus Christi,TX,78408,-97.4526,27.8034
Corpus Christi,TX,78410,-97.6311,27.8549
Corpus Christi,TX,78411,-97.3822,27.714
Corsicana,TX,75110,-96.445,32.0762
Cypress,TX,77429,-95.6955,29.9727
Dallas,TX,75206,-96.7871,32.8192
Dallas,TX,75207,-96.8393,32.8076
Dallas,TX,75207,-96.8247,32.7975
Dallas,TX,75211,-96.8739,32.766
Dallas,TX,75228,-96.6993,32.7945
Dallas,TX,75229,-96.8964,32.8811
Dallas,TX,75231,-96.7701,32.8888
Dallas,TX,75236,-96.8913,32.6617
Dallas,TX,75241,-96.7505,32.6565
Dallas,TX,75243,-96.7532,32.9348
Dallas,TX,75243,-96.7185,32.8991
Dallas,TX,75287,-96.8303,32.9976
Denton,TX,76207,-97.1751,33.2318
Edinburg,TX,78539,-98.187,26.305
Edinburg,TX,78542,-98.1445,26.3354
El Paso,TX,79905,-106.409,31.7811
El Paso,TX,79907,-106.3215,31.7024
El Paso,TX,79924,-106.4351,31.8985
El Paso,TX,79924,-106.4191,31.8838
El Paso,TX,79925,-106.3969,31.7895
El Paso,TX,79927,-106.2393,31.66
El Paso,TX,79935,-106.3331,31.7454
El Paso,TX,79936,-106.3019,31.7694
El Paso - Ft Bliss,TX,79906,-106.437,31.9225
Ennis,TX,75119,-96.6176,32.3365
Euless,TX,76039,-97.0706,32.8373
Forest Hill,TX,76140,-97.276,32.6609
Fort Hood,TX,76544,-97.7794,31.1529
Friendswood,TX,77546,-95.1445,29.5429
Frisco,TX,75033,-96.8397,33.1525
Ft Worth,TX,76115,-97.3212,32.6833
Ft Worth,TX,76116,-97.4325,32.7215
Ft Worth,TX,76132,-97.3937,32.6797
Ft Worth,TX,76137,-97.3137,32.8602
Galveston,TX,77550,-94.7797,29.2966
Garland,TX,75041,-96.6614,32.8648
Garland,TX,75043,-96.5943,32.841
Grand Prairie,TX,75052,-97.0029,32.6733
Gun Barrel City,TX,75156,-96.1303,32.3308
Harlingen,TX,78550,-97.7168,26.1969
Hempstead,TX,77445,-96.0477,30.1073
Henderson,TX,75652,-94.7856,32.1511
Houston,TX,77004,-95.3762,29.7217
Houston,TX,77007,-95.4303,29.7784
Houston,TX,77018,-95.4395,29.81
Houston,TX,77025,-95.4297,29.6784
Houston,TX,77029,-95.227,29.7722
Houston,TX,77032,-95.3713,29.9386
Houston,TX,77034,-95.2171,29.6176
Houston,TX,77034,-95.2513,29.6517
Houston,TX,77037,-95.4113,29.9302
Houston,TX,77040,-95.4949,29.8434
Houston,TX,77055,-95.5342,29.7851
Houston,TX,77058,-95.1063,29.5786
Houston,TX,77064,-95.5453,29.9554
Houston,TX,77065,-95.6117,29.9187
Houston,TX,77072,-95.5568,29.7061
Houston,TX,77074,-95.4941,29.7207
Houston,TX,77077,-95.5982,29.7362
Houston,TX,77079,-95.5757,29.7823
Houston,TX,77081,-95.4975,29.7151
Houston,TX,77083,-95.5142,29.7375
Houston,TX,77084,-95.6457,29.8498
Houston,TX,77087,-95.2975,29.7036
Houston,TX,77088,-95.4097,29.8714
Houston,TX,77090,-95.4262,29.9988
Houston,TX,77090,-95.4564,30.0111
Houston,TX,77092,-95.473,29.828
Humble,TX,77338,-95.2698,29.9997
Humble,TX,77346,-95.3211,30.008
Humble,TX,77396,-95.2435,29.935
Huntsville,TX,77340,-95.569,30.7182
Irving,TX,75062,-97.0069,32.8374
Irving,TX,75063,-97.0079,32.9189
Jacksonville,TX,75766,-95.2604,31.9474
Jarrell,TX,76537,-97.6001,30.8383
Katy,TX,77449,-95.719,29.7898
Katy,TX,77494,-95.8092,29.7811
Katy,TX,77494,-95.7764,29.7151
Kaufman,TX,75142,-96.3094,32.5743
Kerrville,TX,78028,-99.1449,30.0436
Kilgore,TX,75662,-94.8645,32.4285
Killeen,TX,76541,-97.7471,31.1102
Kingwood,TX,77339,-95.2541,30.0451
La Porte,TX,77571,-95.0311,29.654
Lake Jackson,TX,77566,-95.4537,29.0399
Lake Worth,TX,76135,-97.4091,32.8149
Laredo,TX,78041,-99.5034,27.5318
Laredo,TX,78045,-99.4639,27.686
League City,TX,77573,-95.0889,29.4945
Lewisville,TX,75067,-96.9754,33.0083
Live Oak,TX,78233,-98.3472,29.5552
Longview,TX,75602,-94.7074,32.4553
Lubbock,TX,79401,-101.8552,33.5901
Lubbock,TX,79414,-101.9224,33.5514
Magnolia,TX,77354,-95.5598,30.2239
Mansfield,TX,76063,-97.0816,32.577
Mcallen,TX,78501,-98.2318,26.1933
Mcallen,TX,78504,-98.2104,26.2378
Mckinney,TX,75070,-96.6378,33.2129
Meadows Place,TX,77477,-95.5788,29.6461
Mesquite,TX,75149,-96.5965,32.7902
Mesquite,TX,75150,-96.6251,32.8114
Midland,TX,79703,-102.1123,31.9802
Mission,TX,78572,-98.2884,26.196
Missouri City,TX,77459,-95.5651,29.5665
Murphy,TX,75094,-96.6182,33.0114
N Richland Hills,TX,76180,-97.2073,32.8238
Nacogdoches,TX,75964,-94.6782,31.6526
New Boston,TX,75570,-94.4572,33.4702
New Braunfels,TX,78130,-98.0917,29.7023
New Caney,TX,77357,-95.1955,30.1941
Odessa,TX,79764,-102.385,31.8824
Orange,TX,77632,-93.8205,30.1158
Palestine,TX,75801,-95.6552,31.7448
Paris,TX,75460,-95.5422,33.681
Pasadena,TX,77504,-95.1811,29.6652
Pasadena,TX,77506,-95.2201,29.7098
Pearland,TX,77581,-95.3,29.5635
Pecos,TX,79772,-103.4874,31.3999
Plano,TX,75074,-96.7095,33.0252
Plano,TX,75093,-96.7954,33.017
Red Oak,TX,75154,-96.8216,32.529
Rio Grande City,TX,78582,-98.7907,26.3645
Roanoke,TX,76262,-97.2288,32.9875
Rockwall,TX,75032,-96.4672,32.8983
Rosenburg,TX,77471,-95.8052,29.5326
Round Rock,TX,78681,-97.6928,30.5379
Royse City,TX,75189,-96.332,32.963
San Angelo,TX,76901,-100.4407,31.4428
San Antonio,TX,78201,-98.5512,29.4899
San Antonio,TX,78205,-98.4832,29.4227
San Antonio,TX,78216,-98.5068,29.5182
San Antonio,TX,78218,-98.403,29.4824
San Antonio,TX,78220,-98.6493,29.4111
San Antonio,TX,78224,-98.5257,29.3563
San Antonio,TX,78227,-98.6272,29.4031
San Antonio,TX,78230,-98.5612,29.529
San Antonio,TX,78232,-98.4821,29.5665
San Antonio,TX,78238,-98.6252,29.4644
San Antonio,TX,78238,-98.6285,29.4536
San Antonio,TX,78244,-98.3607,29.4457
San Antonio,TX,78244,-98.3679,29.4772
Schertz,TX,78154,-98.2789,29.5999
Seagoville,TX,75159,-96.5373,32.6481
South Padre Island,TX,78597,-97.1649,26.0905
Spring,TX,77379,-95.5221,30.074
Spring,TX,77379,-95.53,30.0176
Spring,TX,77388,-95.4333,30.0578
Sugar Land,TX,77478,-95.6324,29.6019
Terrell,TX,75160,-96.317,32.723
Texas City,TX,77590,-94.9516,29.3943
Tomball,TX,77375,-95.6327,30.0894
Tye,TX,79563,-99.8732,32.4602
Tyler,TX,75702,-95.3316,32.3792
Victoria,TX,77904,-96.9972,28.8653
Waco,TX,76705,-97.125,31.548
Waco,TX,76711,-97.1456,31.5091
Weslaco,TX,78596,-97.9824,26.1563
Wharton,TX,77488,-96.1207,29.3281
Wichita Falls,TX,76301,-98.4673,33.8862
Wichita Falls,TX,76308,-98.5359,33.8659
Wilmer,TX,75172,-96.6862,32.6048
Winnie,TX,77665,-94.3923,29.827
Woodlands,TX,77381,-95.4525,30.1802
Cedar City,UT,84720,-113.0773,37.6818
Lake Point,UT,84074,-112.2679,40.6855
Layton,UT,84041,-111.9745,41.0751
Lehi,UT,84043,-111.8269,40.389
Logan,UT,84341,-111.8345,41.7509
Midvale,UT,84047,-111.9013,40.6207
Midvale,UT,84047,-111.8556,40.6232
Moab,UT,84532,-109.5608,38.5887
Murray,UT,84123,-111.9034,40.6745
Nephi,UT,84648,-111.8371,39.6872
Ogden,UT,84404,-111.97,41.2435
Orem,UT,84057,-111.6989,40.3061
Provo,UT,84601,-111.7638,40.0411
S Ogden,UT,84403,-111.9397,41.1577
Salina,UT,84654,-111.8546,38.9353
Salt Lake City,UT,84101,-111.8984,40.7585
Salt Lake City,UT,84104,-111.9169,40.7269
Salt Lake City,UT,84116,-111.9403,40.7711
South Jordan,UT,84095,-111.9863,40.541
Spanish Fork,UT,84660,-111.6447,40.1256
Springville,UT,84663,-111.6423,40.1856
St George,UT,84770,-113.5836,37.0876
St George,UT,84770,-113.5621,37.1102
Tooele,UT,84074,-112.2982,40.5488
Tremonton,UT,84337,-112.201,41.7109
Vernal,UT,84078,-109.4994,40.4249
West Haven,UT,84401,-112.0073,41.2283
Alexandria,VA,22306,-77.0842,38.7609
Chesapeake,VA,23320,-76.2536,36.7652
Chester,VA,23831,-77.4082,37.3554
Clear Brook,VA,22624,-78.0879,39.2914
Colonial Heights,VA,23834,-77.3929,37.2446
Dale City,VA,22193,-77.3001,38.6271
Doswell,VA,23047,-77.4506,37.8426
Fairfax,VA,22030,-77.3065,38.8585
Fredericksburg,VA,22408,-77.499,38.2458
Ft Chiswell,VA,24360,-80.9468,36.9452
Hampton,VA,23666,-76.3819,37.0432
Hopewell,VA,23860,-77.3243,37.2623
Manassas,VA,20109,-77.5063,38.7775
Mt Jackson,VA,22842,-78.6304,38.7605
Richmond,VA,23230,-77.5146,37.6004
Richmond,VA,23236,-77.6007,37.5051
Roanoke,VA,24012,-79.8925,37.3026
Ruther Glen,VA,22546,-77.4744,37.9341
Salem,VA,24153,-80.0931,37.2879
Stony Creek,VA,23882,-77.3943,36.9778
Strasburg,VA,22657,-78.3366,39.0034
Virginia Beach,VA,23452,-76.0883,36.8417
Virginia Beach,VA,23462,-76.1851,36.8438
Warrenton,VA,20187,-77.7733,38.7322
Williamsburg,VA,23185,-76.7112,37.2846
Winchester,VA,22603,-78.1409,39.2162
Woodbridge,VA,22191,-77.2555,38.6528
Wytheville,VA,24382,-80.9931,36.9365
Rutland,VT,05701,-72.9678,43.584
South Burlington,VT,05403,-73.2095,44.4458
Aberdeen,WA,98520,-123.8208,46.9715
Arlington,WA,98223,-122.1987,48.188
Auburn,WA,98002,-122.2256,47.3029
Bellevue,WA,98007,-122.1431,47.6302
Bellingham,WA,98226,-122.4854,48.7844
Bonney Lake,WA,98391,-122.2513,47.2006
Bothell,WA,98021,-122.2171,47.7905
Bremerton,WA,98312,-122.6824,47.5696
Centralia,WA,98531,-122.9791,46.7281
Chehalis,WA,98532,-122.9567,46.6473
Edmonds,WA,98026,-122.3466,47.7778
Everett,WA,98201,-122.1925,47.9767
Everett,WA,98204,-122.2357,47.8819
Everett,WA,98208,-122.2285,47.9214
Federal Way,WA,98003,-122.306,47.3151
Federal Way,WA,98003,-122.3135,47.2903
Ferndale,WA,98248,-122.5735,48.8487
Fife,WA,98424,-122.3605,47.2431
Kelso,WA,98626,-122.8958,46.1451
Kennewick,WA,99336,-119.159,46.2095
Kent,WA,98032,-122.2281,47.3951
Kirkland,WA,98034,-122.1798,47.7093
Lacey,WA,98516,-122.8232,47.0485
Lynnwood,WA,98036,-122.2885,47.821
Monroe,WA,98272,-121.9773,47.8609
Moses Lake,WA,98837,-119.2521,47.1061
Mt Vernon,WA,98273,-122.3392,48.4359
Puyallup,WA,98373,-122.3012,47.1619
Puyallup,WA,98375,-122.2934,47.1056
Renton,WA,98056,-122.1962,47.5337
Richland,WA,99354,-119.2743,46.2865
Seatac,WA,98188,-122.2963,47.4485
Seatac,WA,98188,-122.2957,47.4361
Seattle,WA,98134,-122.3291,47.5791
Seattle,WA,98168,-122.3339,47.4701
Shelton,WA,98584,-123.1258,47.2312
Spanaway,WA,98387,-122.4195,47.072
Spokane,WA,99206,-117.2394,47.6575
Spokane,WA,99207,-117.4113,47.6903
Spokane,WA,99212,-117.2828,47.6758
Spokane,WA,99224,-117.5072,47.6212
Tacoma,WA,98406,-122.5162,47.2554
Tacoma,WA,98444,-122.4342,47.1593
Tacoma,WA,98444,-122.4632,47.1791
Tacoma,WA,98499,-122.5027,47.1503
Tacoma,WA,98499,-122.5194,47.1667
Union Gap,WA,98903,-120.4752,46.563
Wenatchee,WA,98801,-120.3252,47.4414
Yakima,WA,98908,-120.5609,46.6146
Appleton,WI,54914,-88.4581,44.2621
Black River Falls,WI,54615,-90.8568,44.2946
Green Bay,WI,54303,-88.0764,44.4707
Greenfield,WI,53228,-88.048,42.9593
Hudson,WI,54016,-92.7234,44.9596
Janesville,WI,53545,-89.005,42.7069
Lake Delton,WI,53940,-89.7932,43.6017
Madison,WI,53704,-89.3143,43.1236
Madison,WI,53719,-89.5027,43.0586
Mauston,WI,53948,-90.0612,43.7967
Menomonie,WI,54751,-91.9322,44.9032
Milwaukee,WI,53207,-87.9098,42.955
Milwaukee,WI,53221,-87.9485,42.9757
Milwaukee,WI,53222,-88.01,43.09
Milwaukee,WI,53223,-88.0089,43.1778
Monona,WI,53716,-89.312,43.0482
Oak Creek,WI,53154,-87.9423,42.8692
Pewaukee,WI,53072,-88.2559,43.0425
Racine,WI,53406,-87.8463,42.7188
Rothschild,WI,54474,-89.616,44.8583
Tomah,WI,54660,-90.5016,44.0181
Waukesha,WI,53188,-88.2647,42.9913
Wauwatosa,WI,53226,-88.0523,43.0597
Wilson,WI,54027,-92.1955,44.935
Wisconsin Dells,WI,53965,-89.7936,43.6232
Clarksburg,WV,26301,-80.2778,39.2804
Keyser,WV,26726,-78.977,39.4382
Morgantown,WV,26508,-79.9584,39.5818
Casper,WY,82609,-106.2728,42.8518
Cheyenne,WY,82007,-104.8529,41.099
Rawlins,WY,82301,-107.234,41.7859
Rock Springs,WY,82901,-109.24,41.6052
