ID,Rural,Income,Race,Expenditure,Kids
1003054,0,10000,4,3220.8333,0
1003055,0,38000,1,6722.1667,2
1003056,0,73826,1,13284.6667,0
1003057,0,42598,1,12336.9333,0
1003058,0,20826,1,5371,0
1003059,0,66008,1,7749.0001,1
1003060,0,173456,5,23764.1667,2
1003061,0,13842,1,2733,0
1003062,0,132000,1,13991,0
1003063,0,55000,2,11233.4,0
1003064,0,139000,1,17310.4668,0
1003065,0,49000,1,6261.1667,0
1003066,0,5200,1,2607.7333,0
1003067,0,67000,1,7958.0001,3
1003068,0,8100,1,4481.5,2
1003069,0,40000,1,4779.6667,1
1003070,0,125791,1,11516.6667,0
1003071,0,301200,1,24667.1887,3
1003072,0,36290,1,5675,0
1003073,0,43626,1,3793.6667,0
1003074,0,94265,1,11216.8334,0
1003075,0,100226,1,10807.6667,0
1003076,0,43000,1,10108.3667,3
1003077,0,23624,1,8297.4999,1
1003078,0,30000,1,5312.6666,1
1003079,0,50000,1,10199.8333,0
1003080,0,150000,1,8838.5221,0
1003081,0,201000,1,15291.8334,1
1003082,0,3200,1,10266.6999,0
1003083,0,83578,5,10882.5,2
1003084,0,145452,1,15915,0
1003085,0,74626,1,11499.6667,0
1003086,0,50700,1,8946.1667,0
1003087,0,88200,1,10799.4666,0
1003088,0,7200,1,3498.8667,0
1003089,0,57000,1,19261.7001,2
1003090,1,947,1,1649.3333,0
1003091,0,6660,1,1624.6667,0
1003092,0,128000,2,14492.1667,3
1003093,0,17000,2,3334.1,1
1003094,0,30840,3,4290.6667,1
1003095,0,57600,1,6382.4999,0
1003096,0,27905,2,5178.6666,1
1003097,0,35400,1,5008.2333,0
1003098,0,90100,1,8824.3333,0
1003099,0,115000,1,8083.3666,0
1003100,0,473084,1,29284.3555,0
1003101,1,116000,1,12976.6667,0
1003102,0,160001,2,18125.5221,0
1003103,0,150200,1,13958.5221,3
1003104,0,110680,1,8709.3333,0
1003105,0,8826,1,1845.6667,0
1003106,0,57460,1,8015.9667,0
1003107,0,48180,1,3667.5,2
1003108,0,343084,1,84593.1447,2
1003109,0,14000,1,8412.2666,0
1003110,0,91600,4,12351.1667,1
1003111,1,26770,1,7665.3333,0
1003112,0,33403,2,5025.5,0
1003113,0,115400,1,10375.3334,0
1003114,0,111000,1,6787.6667,1
1003115,0,60005,1,6238.5,0
1003116,0,120840,2,7188,0
1003117,0,2200,1,3710.8333,2
1003118,0,74805,1,9926,0
1003119,0,34626,1,4099.3333,0
1003120,0,13554,1,2844.9333,0
1003121,0,15200,1,3770.0667,0
1003122,0,83626,4,5894.5,0
1003123,0,65000,1,5861.1667,0
1003124,0,1800,2,175,0
1003125,0,20135,1,5610.6667,0
1003126,0,42050,1,7860.6667,1
1003127,0,9622,2,2059,0
1003128,0,4400,1,5291.6667,0
1003129,0,77298,1,6903.6667,0
1003130,0,30000,1,21279.8333,0
1003131,0,58000,1,19237.5,1
1003132,0,100000,1,6509.3333,0
1003133,0,13440,1,3291,0
1003134,0,3252,1,4450.6667,0
1003135,0,24000,1,8780.4667,1
1003136,1,38125,1,7859,1
1003137,0,17779,1,2320.5,0
1003138,1,77264,1,9255,0
1003139,0,113319,1,9911.1667,0
1003140,0,30000,2,5135.3334,0
1003141,0,145144,1,11840.6666,2
1003142,0,161200,1,19599.6225,0
1003143,0,25626,1,4569.6667,0
1003144,0,36000,2,6982.4001,2
1003145,0,82846,1,33248.5001,0
1003146,0,38000,1,4565.1667,0
1003147,0,52800,1,6592,0
1003148,0,171000,1,9416.5333,1
1003149,0,35226,1,10546,0
1003150,0,99026,1,11930.6667,0
1003151,0,11330,1,10497.8334,1
1003152,0,66026,1,68871.8318,0
1003153,0,102000,1,9516.1667,0
1003154,0,30318,2,6728.1667,0
1003155,0,16614,1,2705.3333,0
1003156,0,30000,1,4565.6667,0
1003157,0,99000,1,9716.6999,0
1003158,0,50000,4,10131.0333,0
1003159,0,87440,1,6664.1667,0
1003160,0,36684,1,3048.3333,0
1003161,0,17734,1,5885.3333,0
1003162,0,47526,1,23929.4985,0
1003163,0,19890,1,2521,0
1003164,0,33280,1,5729.6667,0
1003165,0,3175,2,3845.0001,1
1003166,0,4224,2,842,2
1003167,0,72000,1,6441.5,0
1003168,0,60000,1,47917,0
1003169,0,37414,2,6416.8334,2
1003170,0,29000,1,7452.8335,1
1003171,0,158000,4,9175.1667,1
1003172,0,70000,1,7671.5,1
1003173,0,511479,2,24249.1888,1
1003174,0,125000,1,29673.3556,0
1003175,0,7000,2,3103.4999,0
1003176,0,91000,1,10407.6666,1
1003177,0,83191,1,6408,0
1003178,0,6426,2,4517,0
1003179,0,32000,1,8208.1666,2
1003180,0,179808,1,15005.3334,0
1003181,0,43001,1,7270.9667,4
1003182,0,64000,1,9292.3333,0
1003183,0,210829,1,79180.6666,0
1003184,0,34752,1,5674.3333,0
1003185,0,14731,1,5947,1
1003186,0,36000,1,4761.6667,0
1003187,0,14726,2,7703.6001,1
1003188,0,133000,1,12526.3333,1
1003189,0,65200,1,17533,2
1003190,0,38044,1,11143.7333,4
1003191,0,146700,1,9479.1667,0
1003192,0,35388,1,5982.3333,0
1003193,0,75800,1,22484.6001,3
1003194,0,36000,2,8266.8333,0
1003195,0,7000,1,8370.0001,0
1003196,0,122200,1,9975.5,0
1003197,0,65460,1,12510.0666,0
1003198,1,36434,1,7556.5001,2
1003199,0,126426,2,9957.4001,0
1003200,0,108000,1,14122.6667,2
1003201,0,29268,1,4862.6667,0
1003202,0,183600,1,15219.5222,0
1003203,0,79200,1,3496.8334,0
1003204,0,88000,1,5314.6334,0
1003205,1,28000,1,4219,0
1003206,0,79753,1,21641.6667,0
1003207,1,11535,1,3132,5
1003208,0,48000,1,6825.6667,1
1003209,0,24716,6,9905.6666,0
1003210,0,68707,1,7908,0
1003211,0,21786,1,3600.3333,0
1003212,0,49000,1,4363.8334,0
1003213,0,32000,2,3785.3333,2
1003214,0,75000,1,8668.0001,0
1003215,0,61220,1,10122.9999,0
1003216,1,28612,1,4378.5,0
1003217,0,130000,2,11386.0222,0
1003218,0,70935,1,33011,0
1003219,0,55486,1,7549.0666,0
1003220,0,22026,1,3452,0
1003221,0,32000,1,11551.7667,0
1003222,0,91322,1,9289.9334,3
1003223,0,164000,1,10794.1555,2
1003224,0,21762,1,3052.3333,0
1003225,0,50000,5,6522.8333,0
1003226,0,45000,1,3369.5001,1
1003227,0,5226,1,1766,0
1003228,0,16886,1,2500.6667,0
1003229,0,6210,6,2913.6667,0
1003230,0,37826,1,3734.3333,0
1003231,0,43000,2,3328.3334,0
1003232,0,156330,1,19818.4333,0
1003233,0,74000,1,12901.5333,2
1003234,0,85800,1,11977.8334,0
1003235,0,3252,1,19416.6667,0
1003236,0,133469,1,18658.2892,0
1003237,0,11626,2,2991.8333,0
1003238,0,90459,1,7048.6667,0
1003239,0,80500,1,11371.1666,0
1003240,1,30000,6,2212.5,0
1003241,0,28036,2,3312.6666,0
1003242,0,110000,1,7839.6666,0
1003243,1,76100,1,14189.5999,0
1003244,0,170000,1,14292.3333,0
1003245,1,79000,1,11181.9,2
1003246,0,35480,1,12358.8333,0
1003247,0,65000,1,7167.1667,0
1003248,0,52000,1,11782.6667,2
1003249,0,60000,1,12754.4999,0
1003250,0,85000,1,5880.1667,0
1003251,0,100000,4,10598.5333,1
1003252,1,88600,1,9748.5001,0
1003253,1,45888,1,11354.5,5
1003254,0,89000,2,9044.8334,1
1003255,0,156770,1,18546.8333,1
1003256,0,6340,1,1890.3333,4
1003257,0,80922,1,11081.6667,0
1003258,0,82000,2,9250.6666,1
1003259,0,48000,1,9139.3333,0
1003260,0,60000,1,9598.2222,0
1003261,0,116,1,3685.6667,0
1003262,0,143000,1,19891.6667,0
1003263,0,89200,1,6149.9999,0
1003264,0,69200,1,4701.5,1
1003265,0,81700,1,7808.5,0
1003266,1,26506,1,2771.3334,0
1003267,0,73002,1,19733,1
1003268,0,27126,1,8798.4001,0
1003269,0,59627,1,8816.0001,0
1003270,0,88000,1,15467.6667,1
1003271,0,1600,1,8951.2667,0
1003272,0,15906,1,11422,1
1003273,0,485912,4,14113.6668,0
1003274,0,180000,1,19000.0221,0
1003275,0,21762,1,8943,0
1003276,0,64400,1,9182.6666,0
1003277,0,55000,1,9372.1666,0
1003278,0,60015,1,8997.8333,0
1003279,0,34000,4,3363.3333,0
1003280,0,370084,1,61662.1888,0
1003281,0,26000,1,6038.1666,4
1003282,1,4800,1,6876.6666,0
1003283,0,80000,1,8588.3333,0
1003284,1,1,1,4839,0
1003285,0,36000,1,3440,0
1003286,0,14742,1,4237.8333,0
1003287,0,13626,1,1376.3333,0
1003288,0,12146,1,2224,0
1003289,0,48252,1,11309.1334,0
1003290,0,16026,1,13956,0
1003291,0,120000,1,14512,0
1003292,0,67000,2,5247.2667,0
1003293,0,28132,1,6635.6666,0
1003294,0,37652,1,12258.3333,0
1003295,0,14467,2,5095,0
1003296,0,80000,1,8452.1665,0
1003297,0,29000,1,6348.3334,0
1003298,0,24320,1,3669.5999,2
1003299,0,8400,1,4732.8333,0
1003300,0,44700,1,6788.6667,0
1003301,1,68820,1,8922.4999,0
1003302,0,13626,1,2034.6667,0
1003303,0,95700,1,15053.0001,2
1003304,0,16274,1,1996,0
1003305,0,184612,1,13937.2221,0
1003306,0,35780,1,6667.4999,0
1003307,0,178074,1,11047.6666,0
1003308,0,60000,1,12020,2
1003309,1,56378,1,28899.1667,0
1003310,0,8988,2,900,0
1003311,0,29000,2,5245,0
1003312,0,81500,1,7695.1666,0
1003313,0,63000,4,6945.3334,3
1003314,0,150000,1,102272.0221,0
1003315,0,22000,4,10604.7,0
1003316,0,81188,1,4720.9334,0
1003317,0,22600,2,5215.8333,1
1003318,0,52675,1,5947.9999,0
1003319,0,32000,2,7808.3333,0
1003320,0,217100,2,12644.5001,1
1003321,0,66200,1,4646.9999,0
1003322,0,59600,1,8739.6333,1
1003323,0,1626,1,5025.6667,0
1003324,0,40000,1,10770,4
1003325,0,705084,1,68002.9985,0
1003326,0,128200,1,15657.3334,2
1003327,0,98500,1,7322.0001,3
1003328,0,125000,1,7093.6667,0
1003329,0,67350,2,4722.1667,3
1003330,0,43640,1,5236.6667,0
1003331,0,11046,1,1678.6667,0
1003332,0,108852,4,2652.5,0
1003333,0,73698,1,19138.9166,0
1003334,0,34000,2,2942.4167,0
1003335,0,9634,1,684,0
1003336,0,171350,1,5274,0
1003337,0,62040,1,5507.9166,0
1003338,0,188000,1,11288.1777,0
1003339,0,355000,4,21928.4277,0
1003340,0,117000,1,7439.9167,0
1003341,0,112768,2,8781.5833,0
1003342,0,82000,1,5950.6833,1
1003343,0,57000,1,9738.75,2
1003344,0,10000,1,3175.4666,0
1003345,1,10726,1,771,0
1003346,0,57000,1,4716.95,1
1003347,0,43000,1,4871.0944,0
1003348,0,22586,1,6151.6667,0
1003349,0,5,1,3133.9834,0
1003350,0,61400,1,4045.2,2
1003351,1,152426,1,4322.7611,0
1003352,0,169000,1,6356.7833,0
1003353,0,185000,1,8194.8334,2
1003354,0,4552,1,1759.5,0
1003355,0,139910,1,4838.1667,0
1003356,0,3102,2,543.3333,0
1003357,0,16026,2,1601.3333,0
1003358,0,90200,1,3797.75,0
1003359,0,351200,1,7132.25,0
1003360,0,120501,1,5327.4166,3
1003361,0,126750,1,5245.0666,0
1003362,0,77000,1,4136.9167,0
1003363,0,3000,1,145.8334,0
1003364,0,4060,1,986,0
1003365,0,34000,1,4240.1,2
1003366,0,156800,1,7390.0944,0
1003367,0,27040,1,3740.0834,3
1003368,0,24000,1,2625.4333,0
1003369,0,49200,1,2495.75,0
1003370,0,143000,1,3631.8167,0
1003371,0,85990,1,32278,0
1003372,0,88410,1,8709.1666,3
1003373,0,23286,1,2154.6667,0
1003374,0,33852,1,3659.5,0
1003375,0,112600,1,5416.4166,1
1003376,0,54000,1,2875.5833,0
1003377,0,2400,1,2753.8333,0
1003378,0,80500,1,5597.5833,2
1003379,0,46764,2,3531.6667,0
1003380,0,40962,1,2949.6667,0
1003381,0,21014,2,1869,0
1003382,0,86460,1,5448.7501,0
1003383,0,14826,1,1348.6667,0
1003384,0,26928,1,3287.4,0
1003385,0,10380,1,674.6667,0
1003386,0,13380,2,908,0
1003387,1,80200,1,3545.4167,0
1003388,0,13386,2,2214.3333,0
1003389,0,49226,4,3136,0
1003390,0,22526,1,6281.6667,0
1003391,0,250230,2,20081.5166,0
1003392,0,17226,1,2227.3333,0
1003393,0,17800,1,2384.25,4
1003394,0,72000,1,4551.6666,0
1003395,0,159149,1,8205.5111,0
1003396,0,71074,1,2906.5667,0
1003397,0,3298,1,1081.6667,0
1003398,0,21174,1,1211.6667,0
1003399,0,343084,1,10963.4277,2
1003400,0,70000,1,2309.5833,2
1003401,0,78400,1,6007.1666,0
1003402,1,40764,1,3742.3,0
1003403,0,33012,1,1730.3333,0
1003404,0,32604,1,5877.5111,0
1003405,0,402014,1,7596.5945,0
1003406,0,18852,1,7167.3666,0
1003407,0,60000,1,2424.1667,0
1003408,0,7000,1,7200.35,0
1003409,0,17609,2,1219,0
1003410,0,24000,4,1293.3333,0
1003411,0,190000,4,13614.6659,2
1003412,0,159400,1,6799.3333,1
1003413,0,49626,2,1736.8333,0
1003414,0,1626,1,412,0
1003415,0,61236,1,2586.3333,0
1003416,0,200200,1,14121.75,2
1003417,0,180,2,1742.3333,0
1003418,0,95380,1,3232.5,0
1003419,0,80000,1,7683.8778,1
1003420,0,22478,1,1567.3333,0
1003421,0,148075,2,6282.6667,0
1003422,0,40000,4,1031.6667,2
1003423,1,15822,1,4241.6667,0
1003424,1,24726,1,1791,0
1003425,0,68482,1,5175,0
1003426,0,148704,4,6436.3333,1
1003427,0,112000,1,5808.6667,0
1003428,0,130000,1,4955.55,0
1003429,0,1626,1,3325.3333,0
1003430,0,280001,1,16631,2
1003431,0,379084,1,4124.1667,0
1003432,0,661679,1,13668.177,0
1003433,0,24000,1,3423.4,1
1003434,0,36000,1,2570.7333,0
1003435,0,35200,1,2170.0833,0
1003436,0,11666,1,1841.25,1
1003437,0,40002,1,2156,0
1003438,0,11450,1,1855.1667,2
1003439,0,115000,1,4431.9167,0
1003440,0,65000,1,2819.9167,0
1003441,0,344384,1,12721.0613,0
1003442,0,95300,1,6337.7167,0
1003443,0,286200,1,14057.261,0
1003444,0,28600,1,3407.3333,0
1003445,0,133620,1,18108.0944,0
1003446,0,10050,1,726,0
1003447,0,115000,1,6081.1667,0
1003448,0,65700,1,1794.6667,0
1003449,0,38000,1,1845.5833,2
1003450,0,49826,5,7861.1667,0
1003451,0,24507,1,2765.6667,0
1003452,0,419329,1,9906.4001,0
1003453,0,8118,2,6634.1667,0
1003454,0,75000,1,1851.4,0
1003455,0,29760,1,13168,0
1003456,0,45099,1,4574.5834,0
1003457,0,79710,1,9695.25,0
1003458,0,66255,1,4733.9166,1
1003459,0,130000,1,4635.4167,0
1003460,0,57929,1,4758,0
1003461,0,2000,1,4298.6166,0
1003462,0,89987,1,6855.6667,0
1003463,0,150000,1,17676.8444,0
1003464,0,60000,1,3116.8333,0
1003465,0,1626,1,4425.4667,2
1003466,0,60884,1,6564.6667,0
1003467,0,26000,1,1856.5,2
1003468,0,38952,1,4401.3333,0
1003469,0,21426,1,4258.3333,0
1003470,0,49872,1,4320.6667,0
1003471,0,137000,1,5923.9167,0
1003472,0,74397,1,3517.0833,0
1003473,0,37055,1,12794.3333,0
1003474,0,58578,1,4572.3166,0
1003475,0,115000,1,6045.1667,1
1003476,0,73934,1,3491.5,0
1003477,0,41000,1,5134.4167,0
1003478,0,7000,1,2907.8,0
1003479,0,18283,1,1062.6667,0
1003480,0,35000,2,2601.5001,2
1003481,0,14400,2,1460.3333,0
1003482,0,59000,2,3461,0
1003483,0,81000,1,7910.0834,0
1003484,0,7000,4,2319.25,0
1003485,0,70506,1,4734.75,0
1003486,0,79000,1,3192,0
1003487,0,27178,1,5242.3333,0
1003488,0,16326,1,4464.1667,0
1003489,0,40000,1,2612,0
1003490,0,75000,1,3531.8334,0
1003491,0,33062,1,3566.7333,0
1003492,0,82000,1,4026.7333,1
1003493,0,23930,1,3495.05,0
1003494,1,13256,1,3852.6667,2
1003495,0,73020,1,4868.6667,0
1003496,0,146520,2,5456.8334,0
1003497,0,46000,1,1950.8166,0
1003498,0,64000,1,5582,2
1003499,1,80000,1,2359.25,3
1003500,0,101311,1,5394.4168,0
1003501,0,355900,1,7133.0944,1
1003502,1,43088,1,5406,0
1003503,0,606979,1,22758.0944,2
1003504,0,35700,1,3158.3333,2
1003505,0,162100,1,5691.8333,0
1003506,0,41000,1,2570.4167,1
1003507,0,16426,1,4492.6667,0
1003508,0,30000,1,3867.3333,3
1003509,0,160000,1,7743.3333,2
1003510,0,50000,1,2821.4167,0
1003511,0,33600,1,3777.5,0
1003512,0,185833,1,5150.5,0
1003513,1,1826,1,4986.3167,0
1003514,0,28626,1,1965.6667,0
1003515,0,148600,1,6151.0834,0
1003516,0,141201,1,7516.5834,0
1003517,0,27000,1,2524.7833,0
1003518,0,158000,4,7553.7333,0
1003519,0,75700,1,5348.75,0
1003520,0,7200,1,8280.0826,0
1003521,0,115000,1,7638.1667,3
1003522,0,200200,1,6759,2
1003523,0,77000,4,2934.1667,0
1003524,0,140000,1,6342.8167,0
1003525,0,110000,1,4345.3167,0
1003526,0,46692,1,2947.3333,0
1003527,0,10963,2,1161.6667,0
1003528,0,33000,1,2080.5834,0
1003529,0,68200,1,3874.5,0
1003530,0,4848,1,2310.5,0
1003531,0,1548,2,2099.5833,2
1003532,0,4700,4,10729.5834,1
1003533,0,91010,1,4759.85,0
1003534,0,43400,1,4456.4999,0
1003535,0,24000,1,1403.3333,0
1003536,0,50126,1,4706,0
1003537,0,63626,1,3393.6667,0
1003538,0,15546,2,760.6667,0
1003539,0,10246,1,1060.3333,0
1003540,0,102000,1,6329.0333,1
1003541,0,55400,1,3847.6666,0
1003542,0,3252,1,3637,0
1003543,1,28801,1,1994,0
1003544,0,93464,1,7838.4167,2
1003545,0,36120,1,13664.25,1
1003546,0,52000,1,3462.6667,3
1003547,0,134000,1,42627.3333,1
1003548,1,12350,1,3148.7334,3
1003549,0,74900,1,7904.1667,2
1003550,0,53000,1,2357.25,0
1003551,1,118000,1,10553.6667,0
1003552,0,150000,1,6088.4,0
1003553,0,40000,1,9221,0
1003554,0,6685,1,715.6666,0
1003555,0,46214,1,3360.6667,0
1003556,0,8000,1,1552.9167,0
1003557,0,21216,2,1343.3333,0
1003558,0,50000,1,2643.0833,0
1003559,0,87000,6,4927.3334,2
1003560,0,41000,1,2811.5333,0
1003561,0,68000,1,6968,1
1003562,1,14466,1,1613.3333,0
1003563,0,20000,1,1495.8333,0
1003564,0,141000,1,7440.9167,0
1003565,0,47141,1,14010.3333,0
1003566,0,37626,1,4912.6667,0
1003567,0,52000,1,3558.5,3
1003568,0,156000,1,13740.25,0
1003569,0,112000,2,11891.1111,0
1003570,0,91000,1,4702.8334,0
1003571,0,45900,2,3047.25,0
1003572,0,15228,1,1677,1
1003573,0,1626,1,3296,0
1003574,0,24000,2,3536.3333,0
1003575,0,15126,1,2652.5,0
1003576,0,52000,1,6842.5833,1
1003577,0,75000,1,7832.7834,1
1003578,0,11000,1,1349.5,0
1003579,0,40560,1,5752.1833,0
1003580,0,60000,2,4710.25,0
1003581,0,87000,1,10249.0833,2
1003582,1,20000,1,2327,0
1003583,0,191100,1,7365.3444,0
1003584,0,40800,6,2394.6667,0
1003585,0,28146,1,2129,0
1003586,0,56496,1,1983.4834,0
1003587,0,43000,1,20903.1667,0
1003588,0,22000,4,3487.5833,1
1003589,0,128732,1,5418.1333,0
1003590,0,4500,1,8708.9167,0
1003591,0,35085,1,4687,0
1003592,0,77000,1,3279.0167,0
1003593,0,94000,1,4840.9167,0
1003594,0,93200,1,5112.5834,2
1003595,0,40000,1,3655.2,3
1003596,0,46000,2,2417.5833,0
1003597,0,46000,1,2331.25,0
1003598,0,139000,1,9358.1667,0
1003599,0,90350,1,5779,0
1003600,0,90000,1,6547.5,0
1003601,1,100017,1,10369.5833,3
1003602,0,218000,1,6445.4,0
1003603,0,185836,1,4347,0
1003604,0,17286,3,1463.6667,0
1003605,0,166000,1,8804.5833,2
1003606,0,37626,1,1531.6667,0
1003607,1,36000,1,2671.3333,0
1003608,0,118650,1,2869.4167,0
1003609,0,15094,6,1611,0
1003610,0,32322,1,7083.3333,0
1003611,0,61110,1,4610.75,0
1003612,0,30400,1,4929.1666,0
1003613,0,31464,1,1707.6667,0
1003614,0,675512,1,47734.489,0
1003615,0,74800,4,3830.9833,2
1003616,0,17480,1,1569.3333,0
1003617,0,124980,4,7233.75,0
1003618,0,60880,1,4464.5333,0
1003619,0,100200,1,7109.7834,1
1003620,0,20600,1,1063.8333,0
1003621,0,80000,1,4387.75,0
1003622,0,6160,1,2276.7333,0
1003623,1,27198,1,4542.6667,0
1003624,0,36935,2,3411.0834,0
1003625,0,55000,3,6071.6334,1
1003626,0,100000,1,2410.7833,0
1003627,0,345550,3,22494.739,1
1003628,0,29000,2,2703.5834,0
1003629,0,65912,4,2230.8334,0
1003630,0,55000,1,3677,0
1003631,0,193400,1,7795.25,2
1003632,0,47000,1,3419.1667,0
1003633,0,43627,1,4959,0
1003634,0,160000,1,8451,3
1003635,0,90000,1,3103.75,3
1003636,0,21330,1,1201.6667,0
1003637,0,56601,1,5244.8334,0
1003638,0,171260,1,6370.1777,0
1003639,0,25001,2,3760.7501,0
1003640,0,11889,1,3764.5834,0
1003641,0,46000,1,2602,0
1003642,0,125000,1,9124.3326,3
1003643,0,18000,1,1709.4166,4
1003644,0,20826,1,2860,0
1003645,0,111000,1,4851.8444,1
1003646,0,30450,2,2482.3333,0
1003647,0,90000,1,3160.4167,2
1003648,0,34000,2,1896.7666,0
1003649,0,66000,1,3878.75,1
1003650,0,24000,2,1560.3333,0
1003651,0,8316,1,1147.9166,0
1003652,0,40000,1,2859.4166,4
1003653,0,63000,1,3568.3334,1
1003654,0,190000,1,39334.5834,1
1003655,0,436550,1,12075.9278,0
1003656,0,100000,4,8915.8667,1
1003657,0,200,1,1332.9167,0
1003658,0,1390,2,1762.4167,1
1003659,0,77000,1,3579.2167,0
1003660,0,158000,1,12798.3444,2
1003661,0,55726,1,6569,0
1003662,0,37626,1,3596.6667,0
1003663,1,24000,1,1917.0833,1
1003664,0,106000,1,10088.75,0
1003665,0,113000,1,5561.4334,0
1003666,0,454084,1,6595.7611,1
1003667,0,16034,1,5324.6667,0
1003668,0,192000,1,8907.6667,0
1003669,0,21024,1,2189,0
1003670,0,60000,1,1638.6,0
1003671,0,79283,1,2362.3333,0
1003672,0,84000,1,2078.9166,0
1003673,0,131228,1,9082.1667,0
1003674,0,16752,1,13078.6667,0
1003675,0,301082,1,60268.8333,3
1003676,1,55001,1,3007.3334,0
1003677,0,104118,1,3457.5833,0
1003678,0,152000,1,7585.3333,0
1003679,0,7000,1,1297.3334,0
1003680,0,512179,1,11075.0944,0
1003681,0,62605,1,11554.3334,0
1003682,0,42000,4,4629.0833,1
1003683,0,14286,1,1018.6667,0
1003684,0,243626,1,9300.9666,1
1003685,0,98000,1,9653.5834,0
1003686,0,16650,1,1771,0
1003687,0,63700,1,3478.75,0
1003688,0,120000,1,17100.9277,0
1003689,0,21166,1,2214.75,0
1003690,0,39272,1,2719.1667,2
1003691,0,20240,1,2661.5,0
1003692,0,27471,1,2989.6667,2
1003693,1,9426,1,1099.6667,0
1003694,0,723,2,1055.3333,0
1003695,0,134000,1,40517,0
1003696,0,20000,1,2250.1667,1
1003697,0,95000,2,4087.4666,2
1003698,0,108652,1,3472.35,0
1003699,0,138220,1,7673.55,1
1003700,0,12922,1,1805.3333,0
1003701,0,36000,1,2140.3334,0
1003702,0,50000,2,2655.0833,0
1003703,0,80000,1,2811.6667,0
1003704,0,40200,1,3256,0
1003705,0,85000,1,2690.6667,0
1003706,0,118947,1,5259.9167,0
1003707,0,46752,1,6569.8333,0
1003708,0,61084,1,3879.8333,0
1003709,0,39252,1,6035.9166,0
1003710,0,100626,2,3630.6667,0
1003711,0,25340,1,2646.4167,2
1003712,0,357584,1,11396.9613,0
1003713,1,82100,1,4099.2666,0
1003714,0,60356,1,1650.4667,0
1003715,0,80000,1,5711.5,1
1003716,0,23662,1,1668.1166,0
1003717,0,118400,1,4038.25,0
1003718,0,25026,1,3290,0
1003719,0,17400,1,1806.7,3
1003720,0,15252,4,1822.3333,0
1003721,0,42625,2,1316.6667,0
1003722,0,79826,4,17048.4,0
1003723,1,73697,1,3082.6667,0
1003724,0,20334,1,1323,0
1003725,0,8700,1,759,0
1003726,0,34026,2,2843.3333,0
1003727,0,2000,1,1781.8,0
1003728,0,25756,1,1877.3333,0
1003729,0,343084,1,58051.5332,0
1003730,0,96700,6,8989,0
1003731,0,28740,1,13433.2501,3
1003732,0,42000,1,5129.25,1
1003733,0,77000,1,16448.1,2
1003734,0,49900,1,11911.2499,0
1003735,0,110100,6,17923.75,0
1003736,0,105260,1,12946.7502,0
1003737,0,129600,1,11560.25,0
1003738,0,34000,1,10585.3501,0
1003739,0,62030,4,11283.5,0
1003740,1,100200,1,9230.7499,3
1003741,0,72843,1,14997,0
1003742,0,41000,1,10119.2501,1
1003743,0,6354,2,7139.4501,0
1003744,0,42946,1,12433.2501,0
1003745,0,42426,4,5778,0
1003746,1,271000,1,21445.0332,2
1003747,0,19664,1,5841,0
1003748,0,99000,1,13313.5001,0
1003749,0,20252,1,4515,0
1003750,0,34086,1,6095.5,0
1003751,0,199000,1,18175.35,0
1003752,0,213500,1,43012.4999,2
1003753,1,15096,1,4331.5,0
1003754,0,165000,1,32560.2501,1
1003755,0,21762,1,1013,0
1003756,0,136700,1,35114.0978,2
1003757,0,76000,1,10467.6,0
1003758,1,50875,1,9055.25,0
1003759,1,5226,1,6375,0
1003760,0,47800,1,6508.2499,0
1003761,0,66500,1,12140.75,0
1003762,0,47700,1,8179.4999,2
1003763,0,101500,1,17282.0001,0
1003764,0,500,1,3830.7499,0
1003765,0,120000,1,15325,0
1003766,0,1626,2,1524,0
1003767,0,180000,1,28062.5,1
1003768,0,31200,1,7819.7501,0
1003769,0,2000,1,44544.25,0
1003770,0,59741,1,29121.4999,3
1003771,0,38461,1,10802.5,0
1003772,0,286000,1,27386.7501,2
1003773,0,4150,1,5521,0
1003774,0,28074,1,4788,0
1003775,0,30576,2,5705.75,3
1003776,0,105000,1,22300.2501,0
1003777,0,111000,1,16544.0001,1
1003778,0,97000,1,10617.0001,0
1003779,0,77700,1,12670.2501,1
1003780,0,32535,1,15802.0001,2
1003781,0,1800,1,5458,0
1003782,0,23460,1,5153.7499,0
1003783,0,30000,4,4458.75,0
1003784,0,10447,2,2032,0
1003785,0,116000,1,32757.8999,0
1003786,0,1826,1,2592,0
1003787,0,158000,3,29831.25,3
1003788,0,10000,1,9277.25,0
1003789,0,250000,1,24748.4999,2
1003790,0,106000,3,9990.6,0
1003791,0,32000,1,9193,0
1003792,0,48838,1,7160.5001,0
1003793,0,800,2,1884,0
1003794,0,36000,1,8884.5,0
1003795,0,2000,2,6962.25,0
1003796,0,138160,1,22375,0
1003797,0,110000,1,43417.7502,0
1003798,0,103000,2,29260.0001,1
1003799,0,30000,1,5666.9999,0
1003800,0,34000,2,7826.1999,0
1003801,1,48000,1,8060.5,0
1003802,0,56000,1,11802.2498,0
1003803,0,36226,1,12880,0
1003804,0,23880,1,7641.4999,0
1003805,0,85098,1,21066.4501,2
1003806,0,162000,1,54542.5,2
1003807,0,74400,2,10974,0
1003808,0,27000,1,8588.4499,1
1003809,0,4000,1,9210.5,0
1003810,0,54000,2,17118.2832,0
1003811,0,300000,4,19040.5,0
1003812,0,20842,1,3450,0
1003813,0,25696,1,6332,0
